Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR, AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(Kj/m²);Rad. Global (MJ/ma^2);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));;VENTO, VELOCIDADE HORARIA(m/s);Unnamed: 22
01/01/2024;1150;0;1004,56875;1011,73125;1004,927083;1004,285417;510,0833333;0,510083333;29,47916667;27,93333333;23,87291667;28,39791667;27,40625;24,34375;23,36041667;13,0375;82,39583333;76,60416667;79,27083333;128,8125;;1,09375;
02/01/2024;1150;0;1004,004167;1011,1625;1004,333333;1003,683333;597,3916667;0,597391667;30,66666667;28,78333333;24,85416667;29,20833333;28,44166667;25,3375;24,45;13,0625;82,04166667;77,375;79,66666667;112,5416667;;1,475;
03/01/2024;1150;0;1003,76875;1010,93125;1004,05625;1003,460417;615,3354167;0,615335417;30,52083333;28,94375;24,17708333;29,41875;28,52708333;24,76458333;23,825;13,04791667;79,39583333;74,35416667;76,5625;65;;1,78125;
04/01/2024;1150;0,158333333;1003,695833;1010,84375;1003,970833;1003,35;693,6708333;0,693670833;31,47916667;29,50416667;23,54375;30,24583333;29,01666667;24,15833333;23,11458333;13,04791667;74,1875;67,9375;71,5625;66,5;;1,683333333;
05/01/2024;1150;0;1005,445833;1012,679167;1005,7125;1005,145833;320,2375;0,3202375;28,125;26,1875;23,25416667;26,60416667;25,90833333;23,64583333;22,925;13,06666667;86,04166667;81,58333333;84,08333333;152,375;;1,55;
06/01/2024;1150;0,008333333;1005,164583;1012,366667;1005,510417;1004,83125;561,2416667;0,561241667;28,5625;26,92916667;23,16041667;27,22083333;26,60416667;23,42291667;22,83958333;13,06458333;82,25;78,75;80,39583333;54,02083333;;2,227083333;
07/01/2024;1150;0;1004,810417;1011,98125;1005,1375;1004,541667;744,0791667;0,744079167;29,9375;28,3375;23,40416667;28,89166667;27,71875;23,94791667;23,02083333;13,03541667;78,9375;73,70833333;76,10416667;89,20833333;;1,685416667;
08/01/2024;1150;0,108333333;1003,35;1010,491667;1003,654167;1003,054167;741,0416667;0,741041667;31,20833333;29,325;23,075;30,13333333;28,675;23,65833333;22,57916667;13,025;73,625;66,04166667;70;51,70833333;;1,795833333;
09/01/2024;1150;0,383333333;1004,054167;1011,229167;1004,3875;1003,704167;386,5583333;0,386558333;29,16666667;27,77916667;23,57083333;28,15416667;27,10416667;23,9625;23,12083333;13,0375;81,875;75,29166667;78,125;49,41666667;;1,504166667;
10/01/2024;1150;0,041666667;1004,6375;1011,822917;1004,9875;1004,3125;570,55625;0,57055625;29,5;27,58333333;23,725;28,28125;27,06666667;24,20833333;23,2125;13,04583333;83,16666667;76,64583333;80,25;197,875;;1,008333333;
11/01/2024;1150;0,025;1005,029167;1012,241667;1005,3625;1004,641667;470,7125;0,4707125;29,04166667;26,9125;23,9625;27,675;26,38333333;24,50833333;23,60833333;13,05833333;87,29166667;81,375;84,33333333;152,625;;1,379166667;
12/01/2024;1150;0,175;1004,55;1011,729167;1004,85;1004,235417;441,975;0,441975;28,8125;26,99791667;23,32916667;27,66875;26,53125;23,77916667;22,92916667;12,98541667;83,5;77,47916667;80,95833333;107,75;;0,997916667;
13/01/2024;1150;0,3875;1004,679167;1011,88125;1005,002083;1004,385417;484,4625;0,4844625;28,41666667;26,94375;24,4;27,43541667;26,29583333;24,93958333;23,775;13,04375;89,70833333;83,1875;86,29166667;110,3333333;;1,110416667;
14/01/2024;1150;2,866666667;1006,766667;1014,022917;1007,075;1006,460417;289,4458333;0,289445833;26,9375;25,36041667;23,36458333;25,72291667;25,02083333;23,74791667;23,08958333;13,03125;91,5625;87,04166667;89,04166667;106,6041667;;1,2625;
15/01/2024;1150;0,016666667;1006,075;1013,3125;1006,4125;1005,766667;735,3583333;0,735358333;28,04166667;26,20416667;22,85416667;26,74166667;25,65833333;23,45;22,52083333;13,06666667;85,66666667;80,125;82,70833333;78;;1,504166667;
16/01/2024;1150;0,025;1004,725;1011,914583;1005,089583;1004,433333;812,8625;0,8128625;29,22916667;27,91041667;23,32708333;28,26041667;27,28541667;23,70208333;22,87291667;13,04583333;80,5;75,0625;77,20833333;69,22916667;;1,991666667;
17/01/2024;1150;0,033333333;1004,425;1011,579167;1004,729167;1004,141667;796,8166667;0,796816667;31,20833333;29,52916667;23,39166667;30,07083333;28,8125;23,86666667;22,89166667;13,04166667;73,58333333;67;70,16666667;70,95833333;;1,804166667;
18/01/2024;1150;0,391666667;1004,5375;1011,683333;1004,85;1004,208333;819,0208333;0,819020833;31,41666667;29,3125;24,31666667;30,04166667;28,775;24,8;23,75;13,025;78,16666667;71,75;75,58333333;104,625;;1,570833333;
19/01/2024;1150;0;1004,695833;1011,854167;1005,0375;1004,383333;720,75;0,72075;30,375;28,97083333;23,54583333;29,425;28,44166667;24,13333333;23,19583333;13,03333333;76,95833333;71,66666667;73,75;62,70833333;;1,604166667;
20/01/2024;1150;0,016666667;1004,525;1011,6875;1004,85;1004,170833;677,2;0,6772;31,08333333;29,0375;23,45;29,73333333;28,575;23,92083333;22,9625;13,05833333;75,16666667;69,04166667;72,66666667;49,33333333;;2,025;
21/01/2024;1150;0,333333333;1004,8125;1011,9625;1005,158333;1004,4625;737,625;0,737625;30,91666667;29,00416667;23,8375;29,94583333;28,19583333;24,3875;23,24583333;13,025;78,91666667;70,66666667;75;122,875;;1,091666667;
22/01/2024;1150;0;1005,633333;1012,7875;1005,970833;1005,325;636,775;0,636775;30,33333333;28,58333333;24,275;29,26666667;27,94583333;24,94583333;23,67083333;13,02083333;82,25;75,08333333;78,625;141,3333333;;1,195833333;
23/01/2024;1150;0;1005,920833;1013,108333;1006,229167;1005,6125;576;0,576;30,625;28,31666667;23,68333333;28,9875;27,86666667;24,225;23,27083333;13,0625;78,91666667;73,625;76;106,8333333;;1,470833333;
24/01/2024;1150;0,008333333;1004,979167;1012,1375;1005,3;1004,695833;689,3875;0,6893875;30,375;28,525;23,16666667;29,2;27,9375;23,6875;22,61666667;13,03333333;77;70,5;73,91666667;101,0416667;;1,1125;
25/01/2024;1150;0,35;1004,229167;1011,391667;1004,55;1003,895833;706,775;0,706775;30,95833333;28,66666667;23,94166667;29,60416667;28,16666667;24,55833333;23,50833333;13,03333333;79,375;72,66666667;76,58333333;109,3333333;;1,383333333;
26/01/2024;1150;0,3;1005,558333;1012,75;1005,9;1005,229167;330,0416667;0,330041667;28,25;26,55416667;23,82083333;26,99583333;26,14166667;24,25833333;23,48333333;13,00416667;88,08333333;82,5;85,16666667;103,875;;1,366666667;
27/01/2024;1150;0,05;1005,866667;1013,066667;1006,195833;1005,533333;378,1083333;0,378108333;28,41666667;26,8375;23,76666667;27,1375;26,49166667;24,14583333;23,44166667;13,0375;86,16666667;81,79166667;83,75;128,2916667;;1,666666667;
28/01/2024;1150;0,041666667;1005,629167;1012,791667;1005,933333;1005,283333;782,3916667;0,782391667;30,29166667;28,60833333;23,675;29,1375;28,01666667;24,17083333;23,1625;13,03333333;79,25;73,25;76;61,04166667;;1,954166667;
29/01/2024;1150;0,016666667;1006;1013,191667;1006,3875;1005,70625;526,325;0,526325;30,29166667;28,57708333;24,15416667;28,96458333;27,95833333;24,63333333;23,74583333;13,01458333;81,45833333;76,04166667;78,20833333;108,7291667;;1,629166667;
30/01/2024;1150;0;1004,725;1011,85;1005,058333;1004,404167;979,9833333;0,979983333;32;30,11666667;24,375;30,71666667;29,575;24,83333333;23,9375;13,04583333;74,91666667;69,54166667;72,29166667;79,04166667;;2,041666667;
31/01/2024;1150;0;1004,266667;1011,408333;1004,629167;1003,916667;819,3583333;0,819358333;31,29166667;29,5125;23,9125;29,92083333;28,90833333;24,35;23,5;13,04583333;75,33333333;70,91666667;72,75;68,375;;2,204166667;
01/02/2024;1150;1,925;1005,341667;1012,560417;1005,629167;1004,966667;73,84583333;0,073845833;28,3125;26,79583333;24,43541667;27,29583333;26,58333333;24,75416667;24,11666667;12,83958333;88,89583333;84,39583333;87,1875;160,2916667;;1,108333333;
02/02/2024;1150;0;1005,259375;1012,494792;1005,630208;1004,995833;474,3572917;0,474357292;28,04166667;26,57604167;23,9;27,04375;26,18125;24,321875;23,6125;12,99583333;88,25;84,04166667;86,11458333;119,6979167;;1,047916667;
03/02/2024;1150;0,116666667;1004,046875;1011,221875;1004,457292;1003,816667;725,1177083;0,725117708;29,60416667;27,68229167;23,80208333;28,17916667;27,08333333;24,18854167;23,29375;13,075;83,27083333;77,04166667;80,21875;65,32291667;;2,077083333;
04/02/2024;1150;0;1002,975;1010,104167;1003,283333;1002,670833;852,0125;0,8520125;31,5;29,7125;24,50416667;30,0625;29,225;24,85833333;24,15416667;12,89166667;77,58333333;73;74,75;97,95833333;;1,6875;
05/02/2024;1150;0,575;1003,429167;1010,570833;1003,833333;1003,091667;957,6333333;0,957633333;31,16666667;29,225;23,35;29,7875;28,57083333;23,87083333;22,79166667;12,89583333;74,91666667;69,04166667;71,75;106,75;;1,745833333;
06/02/2024;1150;0;1003,829167;1010,9625;1004,179167;1003,458333;827,9416667;0,827941667;31,66666667;30,09166667;24,25833333;30,77083333;29,62916667;24,69583333;23,82083333;13,05416667;74,08333333;68,41666667;71,58333333;86,91666667;;1,729166667;
07/02/2024;1150;0;1004,65;1011,804167;1005,008333;1004,266667;795,85;0,79585;31,08333333;29,35;23,49583333;29,91666667;28,79166667;23,97916667;23,10833333;13,07083333;74,5;68,70833333;71,25;62,95833333;;1,65;
08/02/2024;1150;0;1004,241667;1011,379167;1004,666667;1003,9125;707,6625;0,7076625;31,375;29,5625;24,375;30,15833333;29,05833333;24,88333333;23,92916667;13,06666667;77,375;72,04166667;74,79166667;99,54166667;;1,4;
09/02/2024;1150;0,725;1004,958333;1012,154167;1005,341667;1004,616667;315,6958333;0,315695833;29,66666667;27,98333333;24,78333333;28,5375;27,53333333;25,1625;24,375;13,07083333;85,5;79,875;82,91666667;102,1666667;;1,2625;
10/02/2024;1150;1,466666667;1004,1125;1011,275;1004,516667;1003,745833;848,7333333;0,848733333;29,83333333;28,3;24,625;28,98333333;27,54583333;25,08333333;24,20416667;13,05416667;84,45833333;78,70833333;81,54166667;108,7083333;;1,504166667;
11/02/2024;1150;0,233333333;1003,68125;1010,85625;1004,014583;1003,304167;613,94375;0,61394375;29,58333333;28,26666667;24,48958333;28,84583333;27,51041667;25,0125;23,99375;13,05833333;85,16666667;77,54166667;80,6875;84,66666667;;1,714583333;
12/02/2024;1150;0,733333333;1004,508333;1011,704167;1004,875;1004,183333;591,4958333;0,591495833;28,70833333;27,0625;23,775;27,94166667;26,375;24,42916667;23,3125;13,04583333;87;78,5;82,79166667;95,70833333;;1,6;
13/02/2024;1150;1,991666667;1006,0625;1013,316667;1006,3875;1005,7;364,5541667;0,364554167;27,54166667;26,2125;23,99583333;26,5375;25,75;24,32916667;23,6875;13,025;90,54166667;86,29166667;88,16666667;91,66666667;;1,3125;
14/02/2024;1150;1,075;1006,654167;1013,866667;1006,933333;1006,370833;617,0791667;0,617079167;29;27,49166667;23,85833333;27,94166667;26,9625;24,27083333;23,4625;13,09166667;84,16666667;79,25;81,54166667;74,75;;1,766666667;
15/02/2024;1150;0,1125;1006,1;1013,283333;1006,445833;1005,779167;562,8958333;0,562895833;29,5;27,94375;24,43125;28,67291667;27,36875;24,72708333;24,01041667;13,07083333;85,02083333;77,89583333;81,8125;104,4375;;1,352083333;
16/02/2024;1150;0;1005,9125;1013,083333;1006,283333;1005,654167;770,85;0,77085;30;28,47916667;23,85833333;28,85416667;28,02916667;24,24583333;23,55416667;13,05833333;80;75,58333333;77,5;119,4583333;;1,583333333;
17/02/2024;1150;0,383333333;1004,695833;1011,854167;1005,0625;1004,4;560,6333333;0,560633333;30,25;28,75416667;23,67916667;29,40833333;27,99166667;24,14166667;23,25833333;13,06666667;78,29166667;71;74,625;54,625;;1,579166667;
18/02/2024;1150;1,025;1004,945833;1012,175;1005,325;1004,479167;193,6291667;0,193629167;28,04166667;26,67916667;24,77916667;27,125;26,29583333;25,17083333;24,33333333;12,97916667;91,625;86,5;89,54166667;125,5;;1,058333333;
19/02/2024;1150;0,016666667;1004,98125;1012,139583;1005,264583;1004,695833;690,2520833;0,690252083;30;28,53541667;23,53333333;29,10416667;27,9625;24,10625;23,05625;13,05;79,375;73,10416667;75,79166667;73,10416667;;1,44375;
20/02/2024;1150;0;1004,064583;1011,1875;1004,39375;1003,85625;1008,958333;1,008958333;31,5;30,04375;20,98333333;30,6375;29,46458333;21,61875;20,62916667;13,04375;63,5;58,08333333;60,375;63,02083333;;1,920833333;
21/02/2024;1150;0;1002,816667;1009,920833;1003,116667;1002,520833;1008,5625;1,0085625;32,16666667;30,64583333;20,75833333;31,17083333;30,10416667;21,17083333;20,3;13,05;58,79166667;54,125;56,45833333;49,125;;2,1;
22/02/2024;1150;0;1002,266667;1009,354167;1002,558333;1001,975;943,9333333;0,943933333;32,5;31,02916667;21,56666667;31,5;30,44583333;21,97083333;21,02916667;13,04583333;60,375;55,66666667;57,91666667;62,91666667;;2,1375;
23/02/2024;1150;0;1002,858333;1009,954167;1003,091667;1002,579167;858,5791667;0,858579167;32,58333333;30,99166667;22,84583333;31,50416667;30,48333333;23,1875;22,4375;13,05;64,91666667;60,75;62,83333333;67,5;;2,391666667;
24/02/2024;1150;0,408333333;1003,802083;1010,935417;1004,091667;1003,483333;763,7916667;0,763791667;31,8125;30,14166667;23,24166667;30,84583333;29,48333333;23,71041667;22,8125;13,08541667;69,97916667;63,9375;66,85416667;77,91666667;;2,191666667;
25/02/2024;1150;0,941666667;1005,220833;1012,397917;1005,55;1004,772917;594,05;0,59405;29,77083333;27,925;24,09166667;28,61041667;27,44583333;24,54166667;23,62708333;13,06458333;82,625;76,5625;80,25;74,14583333;;1,977083333;
26/02/2024;1150;0,708333333;1006,858333;1014,116667;1007,104167;1006,566667;272,9083333;0,272908333;26,91666667;25,37916667;23,55;25,6625;25,09583333;23,85833333;23,3125;13,09166667;91,70833333;88,16666667;89,95833333;145,9583333;;1,383333333;
27/02/2024;1150;0,225;1005,741667;1012,983333;1006,075;1005,529167;651,4708333;0,651470833;27,625;26,19583333;23,29583333;26,7;25,65416667;23,75;22,7125;13,0625;88,04166667;81,79166667;84,875;118,9166667;;1,1125;
28/02/2024;1150;0;1004,725;1011,895833;1005,020833;1004,4375;855,3083333;0,855308333;29,75;28,14166667;24,02916667;28,675;27,6125;24,55;23,55;13,04166667;82,875;76,54166667;79,625;91,41666667;;1,133333333;
29/02/2024;1150;0;1004,8125;1011,970833;1005,183333;1004,483333;891,7333333;0,891733333;31;29,04583333;24,0375;29,57083333;28,55416667;24,47916667;23,46666667;13,05833333;78,08333333;72,25;75,41666667;91,5;;1,583333333;
01/03/2024;1150;0;1004,670833;1011,8375;1005,066667;1004,316667;631,6666667;0,631666667;30,25;28,6625;24,3625;29,00833333;28,1625;24,69583333;24,00416667;13,0375;80,70833333;76,16666667;78,29166667;108,4166667;;1,779166667;
02/03/2024;1150;2,741666667;1005,520833;1012,75;1005,879167;1005,070833;352,275;0,352275;28,45833333;26,57916667;23,9125;27,275;26,125;24,32083333;23,44166667;12,94583333;88,70833333;81,95833333;86,125;154,3333333;;0,958333333;
03/03/2024;1150;0,008333333;1005,977083;1013,210417;1006,29375;1005,683333;533,7333333;0,533733333;28,66666667;26,85416667;23,36458333;27,13541667;26,50833333;23,8625;23,10625;13,01875;84,625;80,70833333;82,02083333;254,0833333;;1,189583333;
04/03/2024;1150;0,775;1005,2625;1012,45;1005,595833;1004,9375;299,775;0,299775;29,25;27,54583333;24,42916667;28,10416667;27,175;24,775;23,96666667;13,0125;85,95833333;79,95833333;83,54166667;111,1666667;;1,1875;
05/03/2024;1150;0;1004,502083;1011,64375;1004,860417;1004,2125;1034,608333;1,034608333;29,89583333;28,7;23,62291667;29,025;28,175;24,06041667;23,18125;13,03958333;78,66666667;74,04166667;76,14583333;86,54166667;;1,770833333;
06/03/2024;1150;0;1003,154167;1010,2625;1003,479167;1002,8875;986,4416667;0,986441667;32,16666667;30,6875;24,07083333;31,09166667;30,15416667;24,44583333;23,58333333;13,05416667;71,25;66,375;68,75;72,375;;1,833333333;
07/03/2024;1150;0;1003,691667;1010,816667;1004,054167;1003,279167;781,4875;0,7814875;32,29166667;30,22083333;24,425;30,90833333;29,79583333;24,82916667;24,04583333;13,04166667;73,79166667;68,45833333;71,75;58,08333333;;1,770833333;
08/03/2024;1150;0,141666667;1004,91875;1012,09375;1005,310417;1004,479167;598,8375;0,5988375;30,10416667;28,26875;24,35;28,87708333;27,83333333;24,82916667;23,90416667;13,04166667;82,97916667;76,10416667;80;69,89583333;;1,677083333;
09/03/2024;1150;0,375;1005,095833;1012,279167;1005,4;1004,808333;598,1208333;0,598120833;29,45833333;27,90416667;24,19583333;28,25833333;27,5125;24,58333333;23,86666667;13,05416667;83,58333333;78,70833333;80,91666667;87,29166667;;1,908333333;
10/03/2024;1150;0;1005,045833;1012,216667;1005,375;1004,720833;640,1791667;0,640179167;30,54166667;28,69583333;24,42916667;29,20416667;28,33333333;24,91666667;24,07083333;13,05833333;80,91666667;75,70833333;78,45833333;80,625;;1,6;
11/03/2024;1150;1,258333333;1006,183333;1013,375;1006,491667;1005,8;440,7291667;0,440729167;29,125;27,50833333;24,31666667;28,025;27;24,74166667;23,9875;13,0625;85,91666667;80,29166667;83,125;87,16666667;;1,645833333;
12/03/2024;1150;0;1005,270833;1012,425;1005,658333;1004,979167;829,1416667;0,829141667;30,29166667;28,7625;24,05833333;29,27916667;28,24583333;24,57083333;23,66666667;13,07083333;80,54166667;74,29166667;77;89,83333333;;1,479166667;
13/03/2024;1150;1,508333333;1005,26875;1012,470833;1005,66875;1004,827083;272,3208333;0,272320833;29,1875;27,79583333;24,45208333;28,48541667;27,29375;24,93333333;24,06041667;13,02083333;85,20833333;78,8125;82,52083333;94,6875;;1,19375;
14/03/2024;1150;0,266666667;1004,2625;1011,404167;1004,633333;1003,916667;885,275;0,885275;30;28,64166667;24,775;29,1375;27,95;25,1625;24,35;13,05;84,20833333;78;80,79166667;72,66666667;;1,558333333;
15/03/2024;1150;0,841666667;1002,925;1010,079167;1003,30625;1002,633333;502,6666667;0,502666667;30,5;28,86875;25,02083333;29,55208333;28,16041667;25,46666667;24,59583333;13,06875;83,41666667;76,85416667;80,3125;97,95833333;;1,354166667;
16/03/2024;1150;0,425;1003,145833;1010,3375;1003,529167;1002,725;342,4;0,3424;28,08333333;26,8375;24,52916667;27,22083333;26,45833333;24,96666667;24,23333333;13,06666667;90,08333333;85,45833333;87,45833333;95,08333333;;1,4375;
17/03/2024;1150;0,125;1004,091667;1011,266667;1004,4;1003,7625;494,2083333;0,494208333;29,04166667;27,43333333;24,72083333;27,8625;26,925;25,14166667;24,29166667;13,07083333;88,66666667;82,91666667;85,45833333;140,5833333;;1,220833333;
18/03/2024;1150;1,25;1004,370833;1011,591667;1004,704167;1004,058333;169,4708333;0,169470833;27,5;26,15416667;24,475;26,49166667;25,82083333;24,76666667;24,22083333;13,01666667;92,45833333;88,375;90,54166667;106,1666667;;1,054166667;
19/03/2024;1150;0,141666667;1004,779167;1011,979167;1005,166667;1004,420833;513,7875;0,5137875;28,5;26,86666667;24,07916667;27,37916667;26,44583333;24,50416667;23,65833333;13,03333333;87,79166667;82,45833333;85,20833333;150,125;;0,9125;
20/03/2024;1150;0,275;1004,029167;1011,225;1004,379167;1003,6625;394,2083333;0,394208333;28,83333333;27,16666667;24,66666667;27,59583333;26,69166667;25,12083333;24,325;13,07083333;89,375;83,75;86,58333333;140,2083333;;1,116666667;
21/03/2024;1150;1,133333333;1004,991667;1012,2125;1005,2875;1004,65;345,8;0,3458;27,875;26,49583333;24,3625;26,84583333;26,12083333;24,76666667;24,05;13,06666667;90,91666667;86,20833333;88,375;123,7083333;;1,108333333;
22/03/2024;1150;0,075;1004,1875;1011,366667;1004,5125;1003,870833;702,6916667;0,702691667;29,58333333;27,89583333;24,72083333;28,45416667;27,39583333;25,18333333;24,31666667;13,02916667;86,16666667;80,79166667;83,5;79,66666667;;1,470833333;
23/03/2024;1150;0,125;1003,583333;1010,758333;1003,925;1003,295833;548,2625;0,5482625;29,625;27,7375;24,6;28,2875;27,22916667;24,9625;24,225;12,975;85,95833333;80,66666667;83,45833333;94,16666667;;1,4;
24/03/2024;1150;3,95;1004,108333;1011,35;1004,429167;1003,7625;99,64166667;0,099641667;26,83333333;25,45416667;24,02083333;25,79166667;25,20833333;24,34583333;23,77916667;12,80833333;93,125;90,5;92,04166667;158,0416667;;1,229166667;
25/03/2024;1150;0,466666667;1003,916667;1011,154167;1004,245833;1003,620833;476,3333333;0,476333333;26,95833333;25,35416667;23,18333333;25,80833333;24,94583333;23,55;22,82916667;12,95416667;90,75;85,95833333;88,54166667;134,375;;1,066666667;
26/03/2024;1150;0;1002,985417;1010,14375;1003,377083;1002,720833;733,2229167;0,733222917;29,3125;28,0375;24,03541667;28,36875;27,53125;24,40833333;23,6875;13,05208333;83,14583333;78,08333333;80,04166667;65,04166667;;1,41875;
27/03/2024;1150;0;1002,204167;1009,3375;1002,466667;1001,8625;688,5375;0,6885375;31,41666667;29,71666667;24,875;30,10416667;29,4375;25,25416667;24,64166667;13,05833333;77,625;73,875;75,66666667;86;;1,779166667;
28/03/2024;1150;1,633333333;1005,5625;1012,8125;1005,958333;1005,1375;329,2;0,3292;27,20833333;25,29583333;22,9875;25,78333333;25,00833333;23,425;22,6875;13,07916667;89,41666667;85,29166667;87,45833333;111,5;;1,720833333;
